KH_ID,GioiTinh,QueQuan,NamHocThu,ChuyenNganh,NgheNghiepGiaDinh,ChiTieuHangThang,ThoiGianSuDung,MucDichSuDungLaptop,MucDoHaiLong,YeuToThuongHieuSP,YeuToCauHinh,YeuToTocDoXuLy,YeuToGia,YeuToThietKe,YeuToUyTinNhaBanle,YeuToBaoMat,YeuToBaoHanh,YeuToKhuyenMai
CTM90793,Nữ,Quảng Trị,Năm 4,Kế toán,Nông dân,Dưới 1.500.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",2,4,2,2,4,3,4,2,4,3
CTM90834,Nam,Thừa Thiên Huế,Năm 1,Quản trị Marketing,Kinh doanh tự do,Trên 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",4,5,5,5,4,5,5,5,5,4
CTM90845,Nam,Hà Nội,Năm 2,Luật kinh tế,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,4,4,5,3,4,2,5,5
CTM90934,Nam,Bình Định,Năm 4,Kiểm toán,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,3,4,4,3,4,4,2,3,4
CTM90936,Nam,Quảng Bình,Năm 1,Quản trị nguồn nhân lực,Nông dân,Từ 1.500.000 đến 3.000.000,Dưới 6 tháng,"Học tập, Làm việc, Chơi game",3,3,4,4,4,2,4,2,5,4
CTM90963,Nữ,Bình Định,Năm 3,Quản trị Marketing,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",4,3,3,3,3,3,3,3,3,3
CTM9098,Nữ,Hồ Chí Minh,Năm 4,Quan hệ công chúng,Nông dân,Từ 1.500.000 đến 3.000.000,Dưới 6 tháng,Học tập,4,3,4,4,4,3,3,4,4,4
CTM90994,Nữ,Thừa Thiên Huế,Năm 4,Ngoại thương,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,5,4,5,4,4,4,3,4,4
CTM91097,Nữ,Đắk Nông,Năm 3,Kế toán,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,Học tập,3,2,2,3,4,4,4,2,3,4
CTM91147,Nam,Quảng Trị,Năm 3,Quản trị chuỗi cung ứng,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,3,3,4,2,2,1,5,4
CTM91190,Nữ,Hồ Chí Minh,Năm 3,Thương mại,Nhân viên văn phòng,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web), Khác",4,4,5,5,4,3,4,3,4,5
CTM91293,Nữ,Đắk Nông,Năm 4,Luật kinh tế,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web), Khác",4,3,3,3,3,3,3,3,4,4
CTM91342,Nữ,Hồ Chí Minh,Năm 4,Thương mại,Kinh doanh tự do,Trên 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",5,4,5,5,3,4,5,4,5,3
CTM91349,Nữ,Quảng Bình,Năm 2,Thương mại,Nông dân,Dưới 1.500.000,Từ 6 tháng - 1 năm,Học tập,3,4,2,3,5,2,4,2,5,5
CTM91480,Nữ,Hà Nội,Năm 3,Quản trị Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",3,4,2,3,4,2,3,2,3,3
CTM91493,Nữ,Quảng Bình,Năm 4,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,2,4,3,4,2,4,1,4,4
CTM91882,Nam,Quảng Bình,Năm 3,Quản trị chuỗi cung ứng,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,3,3,4,2,3,4,5,5
CTM91903,Nam,Hà Nội,Năm 3,Tài chính doanh nghiệp,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game",3,2,3,4,4,3,4,4,4,3
CTM91911,Nữ,Thừa Thiên Huế,Năm 3,Thương mại điện tử,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,Học tập,4,4,3,4,4,2,2,3,4,5
CTM91988,Nữ,Bình Định,Năm 3,Kiểm toán,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,5,3,3,5,2,3,2,4,5
CTM9199,Nữ,Hà Nội,Năm 2,Thương mại,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,4,4,3,4,4,3,4,2,5,4
CTM92024,Nữ,Thanh Hóa,Năm 3,Quản trị Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,5,4,2,3,4,5,2,3,4,5
CTM92051,Nữ,Bình Định,Năm 3,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Làm việc,5,4,4,4,4,4,4,4,4,4
CTM92234,Nam,Thừa Thiên Huế,Năm 2,Luật kinh tế,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web), Khác",3,3,3,3,4,3,4,3,4,3
CTM92235,Nữ,Hà Tĩnh,Năm 2,Thương mại điện tử,Nông dân,Dưới 1.500.000,Dưới 6 tháng,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web), Khác",4,3,3,4,3,3,3,2,3,3
CTM92258,Nam,Hồ Chí Minh,Năm 1,Hệ thống thông tin quản lý,Kinh doanh tự do,Từ 3.000.000 đến 5.000.000,Dưới 6 tháng,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",5,5,5,5,3,5,5,5,5,3
CTM92430,Nam,Quảng Ngãi,Năm 4,Ngân hàng,Nhân viên văn phòng,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,5,4,5,5,4,4,5,4,4
CTM92455,Nam,Thừa Thiên Huế,Năm 2,Toán kinh tế,Nông dân,Dưới 1.500.000,Trên 2 năm,"Học tập, Chơi game",3,3,5,5,4,4,5,4,4,4
CTM92538,Nam,Nghệ An,Năm 3,Kinh tế phát triển,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",3,3,3,3,4,4,4,2,3,4
CTM92585,Nữ,Quảng Bình,Năm 4,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,5,5,5,5,5,5,5,5,5
CTM92604,Nữ,Đắk Lắk,Năm 3,Kế toán,Nông dân,Dưới 1.500.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",3,4,2,3,4,4,3,2,3,5
CTM92722,Nam,Thừa Thiên Huế,Năm 4,Quan hệ công chúng,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,3,3,3,3,3,3,3,3,3
CTM92807,Nữ,Đắk Lắk,Năm 3,Thương mại điện tử,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web), Khác",5,4,4,4,3,3,4,2,3,2
CTM9291,Nữ,Hà Nội,Năm 3,Thương mại điện tử,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,4,4,4,4,4,4,4,4
CTM92923,Nữ,Hà Tĩnh,Năm 4,Kiểm toán,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 6 tháng - 1 năm,"Học tập, Chơi game",4,5,3,3,4,5,2,2,4,4
CTM92971,Nam,Quảng Bình,Năm 1,Thương mại điện tử,Kinh doanh tự do,Trên 5.000.000,Dưới 6 tháng,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",4,3,1,1,4,4,4,1,1,1
CTM92984,Nữ,Quảng Trị,Năm 3,Quản trị Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,4,4,2,3,5,5,3,2,4,5
CTM93057,Nữ,Thanh Hóa,Năm 3,Ngoại thương,Kinh doanh tự do,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc",3,3,3,4,3,3,3,4,4,3
CTM93131,Nam,Hồ Chí Minh,Năm 3,Kiểm toán,Nhân viên văn phòng,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game",4,2,3,4,3,4,5,3,4,3
CTM93145,Nữ,Hà Nội,Năm 3,Kiểm toán,Nhân viên văn phòng,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Chơi game",3,4,3,4,3,4,5,3,4,4
CTM933,Nam,Nghệ An,Năm 3,Luật kinh tế,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,2,2,2,4,2,3,3,4,4
CTM93569,Nam,Hà Nội,Năm 2,Thương mại điện tử,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,2,3,4,5,2,2,3,4,5
CTM93591,Nam,Thừa Thiên Huế,Năm 3,Quản trị Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,2,4,2,3,4,2,4,5
CTM93659,Nữ,Bình Định,Năm 1,Quản trị khách sạn,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,Chơi game,4,4,4,4,4,4,4,4,4,4
CTM93680,Nam,Gia Lai,Năm 4,Thương mại,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",3,4,3,4,3,2,3,2,4,4
CTM93687,Nữ,Phú Yên,Năm 2,Ngân hàng,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,2,3,3,5,2,4,2,5,5
CTM93768,Nam,Quảng Bình,Năm 3,Toán kinh tế,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Chơi game",5,4,5,5,3,3,4,3,5,4
CTM93954,Nữ,Hà Tĩnh,Năm 3,Quản trị nguồn nhân lực,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game",4,4,5,5,5,4,3,3,4,4
CTM93978,Nam,Hà Tĩnh,Năm 3,Ngân hàng,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",4,4,2,2,4,4,3,3,4,3
CTM94012,Nam,Hà Nội,Năm 2,Quản trị dịch vụ du lịch và lữ hành,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Chơi game",3,4,3,4,3,4,2,2,4,4
CTM94017,Nữ,Thừa Thiên Huế,Năm 3,Luật,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,4,4,2,3,4,3,4,2,4,5
CTM94152,Nữ,Quảng Trị,Năm 2,Quản trị dịch vụ du lịch và lữ hành,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,2,3,3,4,4,3,2,5,5
CTM94220,Nữ,Phú Yên,Năm 4,Thương mại điện tử,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",4,3,4,4,4,3,2,2,4,3
CTM94300,Nam,Hà Tĩnh,Năm 4,Kế toán,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game",3,2,3,4,4,3,4,2,3,4
CTM94404,Nam,Hồ Chí Minh,Năm 3,Toán kinh tế,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,3,5,5,4,2,3,1,3,4
CTM94415,Nam,Gia Lai,Năm 1,Quản lý nhà nước,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",5,4,4,4,4,4,4,4,4,4
CTM94424,Nữ,Gia Lai,Năm 3,Quản trị chuỗi cung ứng,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",3,2,4,4,4,2,2,1,4,3
CTM94434,Nữ,Thừa Thiên Huế,Năm 4,Kế toán,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,3,4,4,4,4,4,3,4,4
CTM94514,Nữ,Hồ Chí Minh,Năm 3,Thương mại,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web), Khác",4,2,2,2,4,5,4,3,4,4
CTM94631,Nữ,Quảng Trị,Năm 2,Quản trị dịch vụ du lịch và lữ hành,Nông dân,Dưới 1.500.000,Từ 6 tháng - 1 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",2,4,5,5,4,4,5,4,5,3
CTM94834,Nam,Nghệ An,Năm 1,Kiểm toán,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Chơi game",2,3,3,4,3,2,4,2,4,3
CTM94894,Nữ,Bình Định,Năm 3,Kế toán,Nông dân,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,4,4,4,4,4,4,4,4,4
CTM95060,Nam,Gia Lai,Năm 4,Luật kinh tế,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",4,2,3,3,4,2,3,2,4,4
CTM95135,Nam,Thừa Thiên Huế,Năm 2,Kiểm toán,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Chơi game",4,2,3,4,3,4,3,2,3,3
CTM95148,Nữ,Bình Định,Năm 4,Quản trị kinh doanh,Kinh doanh tự do,Trên 5.000.000,Trên 2 năm,"Học tập, Làm việc",4,3,4,4,3,3,3,3,3,3
CTM95230,Nữ,Nghệ An,Năm 3,Kế toán,Nhân viên văn phòng,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",4,3,3,3,3,3,3,3,3,3
CTM9525,Nam,Hồ Chí Minh,Năm 3,Thương mại điện tử,Công chức nhà nước,Trên 5.000.000,Dưới 6 tháng,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web), Khác",5,3,4,4,2,2,3,3,3,1
CTM95281,Nam,Hà Nội,Năm 4,Hệ thống thông tin quản lý,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,4,5,3,2,4,3,4,3
CTM95327,Nữ,Hồ Chí Minh,Năm 4,Truyền thông Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,Làm việc,4,5,5,5,5,3,5,4,5,3
CTM95335,Nữ,Hà Nội,Năm 3,Kế toán,Nông dân,Dưới 1.500.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",3,4,2,3,4,2,4,3,4,4
CTM95346,Nam,Hà Tĩnh,Năm 3,Luật,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",2,4,3,4,3,2,3,2,3,4
CTM95588,Nam,Đắk Lắk,Năm 2,Truyền thông Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,Học tập,4,4,3,3,4,4,3,4,5,4
CTM95605,Nam,Đắk Nông,Năm 4,Luật,Kinh doanh tự do,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game",5,4,4,4,4,4,4,4,4,4
CTM95647,Nữ,Hồ Chí Minh,Năm 3,Thương mại điện tử,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",4,4,5,5,5,4,4,5,4,4
CTM95841,Nam,Hà Tĩnh,Năm 3,Quản trị kinh doanh,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,5,3,3,4,5,2,4,5,5
CTM95843,Nam,Quảng Bình,Năm 3,Truyền thông Marketing,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,4,5,2,3,4,5,5,3,4,5
CTM95918,Nữ,Đắk Lắk,Năm 3,Thương mại điện tử,Kinh doanh tự do,Từ 3.000.000 đến 5.000.000,Trên 2 năm,Học tập,4,4,3,4,4,5,5,2,4,4
CTM96042,Nữ,Hồ Chí Minh,Năm 3,Quản trị kinh doanh,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,4,3,3,4,4,5,2,4,4
CTM96103,Nữ,Quảng Ngãi,Năm 3,Ngoại thương,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,4,4,4,5,3,5,3,4,4
CTM96127,Nữ,Hồ Chí Minh,Năm 4,Kế toán,Nông dân,Dưới 1.500.000,Trên 2 năm,"Học tập, Làm việc",3,4,3,3,4,3,2,3,4,4
CTM96157,Nam,Bình Định,Năm 2,Luật,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",4,4,5,4,4,4,4,4,3,2
CTM96337,Nam,Hồ Chí Minh,Năm 3,Quản trị Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",2,3,3,3,4,4,4,3,4,3
CTM9637,Nữ,Bình Định,Năm 4,Quản trị nguồn nhân lực,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",5,4,5,5,3,4,4,4,5,5
CTM96407,Nữ,Quảng Bình,Năm 3,Hệ thống thông tin quản lý,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",4,2,5,5,4,2,3,2,4,4
CTM96507,Nữ,Bình Định,Năm 4,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,4,4,4,4,4,4,4,4
CTM96522,Nữ,Bình Định,Năm 2,Ngoại thương,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,3,4,2,3,4,3,3,2,3,4
CTM9659,Nam,Quảng Ngãi,Năm 2,Thương mại điện tử,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",5,3,4,4,4,2,4,2,4,5
CTM96612,Nam,Thanh Hóa,Năm 4,Truyền thông Marketing,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",3,4,2,3,4,4,3,2,4,3
CTM96655,Nam,Hồ Chí Minh,Năm 4,Thương mại điện tử,Kinh doanh tự do,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,4,5,5,4,4,4,4,4,4
CTM96715,Nam,Gia Lai,Năm 4,Thương mại,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,Học tập,4,3,3,3,3,3,3,3,3,3
CTM96785,Nam,Hồ Chí Minh,Năm 2,Ngoại thương,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,2,3,4,2,3,4,2,4
CTM9689,Nữ,Nghệ An,Năm 3,Ngoại thương,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Trên 2 năm,Học tập,4,3,2,3,2,4,3,2,4,3
CTM96959,Nam,Đắk Lắk,Năm 2,Luật,Nhân viên văn phòng,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc, Chơi game",2,3,4,4,3,2,2,3,4,4
CTM97062,Nam,Thừa Thiên Huế,Năm 2,Ngoại thương,Nông dân,Từ 1.500.000 đến 3.000.000,Dưới 6 tháng,Học tập,3,2,3,4,3,2,4,4,3,4
CTM97067,Nữ,Quảng Trị,Năm 2,Luật kinh tế,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,Học tập,3,3,3,3,3,4,3,3,5,4
CTM9716,Nữ,Hồ Chí Minh,Năm 3,Kiểm toán,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",3,4,2,3,4,3,3,2,3,4
CTM97401,Nam,Hồ Chí Minh,Năm 4,Ngoại thương,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,4,4,3,4,3,4,3,3
CTM97413,Nam,Hồ Chí Minh,Năm 3,Quản trị Marketing,Nhân viên văn phòng,Từ 3.000.000 đến 5.000.000,Trên 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",4,4,4,4,5,5,4,4,4,5
CTM9743,Nữ,Hồ Chí Minh,Năm 3,Ngoại thương,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",4,2,3,4,3,4,3,3,4,5
CTM97508,Nữ,Đắk Lắk,Năm 2,Quản trị kinh doanh,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc",3,4,2,3,4,5,4,2,5,5
CTM97553,Nữ,Hà Nội,Năm 4,Quản trị kinh doanh,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,2,2,4,3,2,3,4,4
CTM97578,Nữ,Hà Tĩnh,Năm 1,Quản trị Marketing,Nông dân,Từ 1.500.000 đến 3.000.000,Dưới 6 tháng,Học tập,4,5,2,3,4,5,4,2,4,4
CTM97690,Nữ,Quảng Bình,Năm 2,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,3,3,4,4,2,3,3,5
CTM97740,Nữ,Quảng Trị,Năm 2,Kế toán,Nông dân,Trên 5.000.000,Trên 2 năm,Học tập,4,4,4,4,3,4,4,4,4,2
CTM97861,Nữ,Bình Định,Năm 2,Truyền thông Marketing,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Giải trí (xem phim, nghe nhạc, lướt web)",5,5,5,5,5,5,5,4,4,5
CTM97877,Nữ,Hà Tĩnh,Năm 4,Kế toán,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",4,4,2,3,4,2,3,2,3,4
CTM97895,Nam,Bình Định,Năm 2,Truyền thông Marketing,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Chơi game, Giải trí (xem phim, nghe nhạc, lướt web), Khác",5,3,3,3,3,3,3,3,3,3
CTM98018,Nữ,Thừa Thiên Huế,Năm 1,Luật kinh tế,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",3,4,5,5,5,5,4,5,5,5
CTM98046,Nam,Hồ Chí Minh,Năm 4,Luật kinh tế,Công chức nhà nước,Từ 3.000.000 đến 5.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,2,2,3,4,5,5,3,4,3
CTM9809,Nữ,Đắk Lắk,Năm 4,Kế toán,Nông dân,Dưới 1.500.000,Trên 2 năm,"Học tập, Làm việc",4,4,2,2,4,4,4,2,4,4
CTM98114,Nữ,Bình Định,Năm 1,Quản trị khách sạn,Kinh doanh tự do,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,Học tập,3,4,4,4,4,4,4,4,4,4
CTM98262,Nam,Đắk Nông,Năm 1,Quan hệ công chúng,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Từ 6 tháng - 1 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",5,3,3,3,3,3,3,3,3,3
CTM98302,Nữ,Bình Định,Năm 1,Thương mại,Kinh doanh tự do,Trên 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc, Giải trí (xem phim, nghe nhạc, lướt web)",4,4,4,4,1,3,1,4,4,1
CTM98400,Nam,Nghệ An,Năm 3,Kiểm toán,Công chức nhà nước,Từ 1.500.000 đến 3.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",4,4,3,4,3,2,3,4,3,4
CTM98507,Nữ,Nghệ An,Năm 4,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",3,3,3,4,5,2,4,2,4,5
CTM98747,Nam,Thừa Thiên Huế,Năm 2,Thương mại,Nông dân,Từ 1.500.000 đến 3.000.000,Trên 2 năm,"Học tập, Làm việc",3,4,3,3,4,2,2,2,4,5
CTM98786,Nữ,Lâm Đồng,Năm 3,Quản trị khách sạn,Nhân viên văn phòng,Trên 5.000.000,Từ 1 năm đến 2 năm,"Học tập, Làm việc",4,5,5,5,3,4,4,4,4,2
